x[16] y[16] zx nx zy ny f no ruedi[16]
0101100011111001 0110000011000010 1 1 0 0 1 1 1001111100111110
1111101101001010 0110100010010101 1 1 0 0 1 1 1001011101101011
1111100111001000 1001111000001010 1 1 0 0 1 1 0110000111110110
1100001001000100 1011111011010100 1 1 0 0 1 1 0100000100101100
0110011001001011 0000111101101010 1 1 0 0 1 1 1111000010010110
0010101001011010 1001010101001111 1 1 0 0 1 1 0110101010110001
1101110010101110 0010101011000110 1 1 0 0 1 1 1101010100111010
1000111001000101 0000000110011011 1 1 0 0 1 1 1111111001100101
1010000000011111 0011000000111110 1 1 0 0 1 1 1100111111000010
0100111111100100 1101100101101011 1 1 0 0 1 1 0010011010010101
1111111001001011 0001000111100000 1 1 0 0 1 1 1110111000100000
0000001100100000 0011001101110000 1 1 0 0 1 1 1100110010010000
1000111000111111 1010000000011111 1 1 0 0 1 1 0101111111100001
1101000100110000 0011001101010111 1 1 0 0 1 1 1100110010101001
1100101000011100 0111111110001111 1 1 0 0 1 1 1000000001110001
1110110100101110 1111100111001001 1 1 0 0 1 1 0000011000110111
0100001001011001 0100101001010000 1 1 0 0 1 1 1011010110110000
1010101010110111 1010010111011111 1 1 0 0 1 1 0101101000100001
1110101010101011 0100110111101001 1 1 0 0 1 1 1011001000010111
0100011000111001 0010001001101011 1 1 0 0 1 1 1101110110010101
0010101100101000 0101001000100001 1 1 0 0 1 1 1010110111011111
0110001000000100 1111100110010001 1 1 0 0 1 1 0000011001101111
1111101001001100 0010101100100110 1 1 0 0 1 1 1101010011011010
0011100010101111 1110110000000100 1 1 0 0 1 1 0001001111111100
1110111000011100 0111111100101100 1 1 0 0 1 1 1000000011010100
0110101000111011 0010100110111101 1 1 0 0 1 1 1101011001000011
0101111010011101 0001000111111111 1 1 0 0 1 1 1110111000000001
1001110001011011 1001111000010010 1 1 0 0 1 1 0110000111101110
1001101010001010 1001100011111110 1 1 0 0 1 1 0110011100000010
1000101110011101 1100100001001111 1 1 0 0 1 1 0011011110110001
1100101001011111 1111011110111100 1 1 0 0 1 1 0000100001000100
1110000011111001 1000001111101010 1 1 0 0 1 1 0111110000010110
0011111111010101 0101010111010010 1 1 0 0 1 1 1010101000101110
0100100100000011 1000101000010110 1 1 0 0 1 1 0111010111101010
1100111111111101 0110001101011011 1 1 0 0 1 1 1001110010100101
0100100110100100 0001101010101100 1 1 0 0 1 1 1110010101010100
0000101100011111 1000100001101100 1 1 0 0 1 1 0111011110010100
0101101000000110 1000100000101111 1 1 0 0 1 1 0111011111010001
1101110110100111 0100101011101000 1 1 0 0 1 1 1011010100011000
1000000101100000 1100000011001100 1 1 0 0 1 1 0011111100110100
0111110000000101 0110010001001101 1 1 0 0 1 1 1001101110110011
1000100101100110 1000110110111010 1 1 0 0 1 1 0111001001000110
0100010010111000 1110100011000011 1 1 0 0 1 1 0001011100111101
0001000011010011 0001000110101100 1 1 0 0 1 1 1110111001010100
0011111101111010 1000110111001001 1 1 0 0 1 1 0111001000110111
0100100010111101 1001011001101101 1 1 0 0 1 1 0110100110010011
0001100001110001 1110011111100100 1 1 0 0 1 1 0001100000011100
0111010011101110 1001011001111101 1 1 0 0 1 1 0110100110000011
0111111110110110 1010101111101101 1 1 0 0 1 1 0101010000010011
1110100000011101 1111001011101111 1 1 0 0 1 1 0000110100010001
0011010100001000 1001011110111010 1 1 0 0 1 1 0110100001000110
1011101111100111 1101001010101111 1 1 0 0 1 1 0010110101010001
1010110010100100 0010001010100001 1 1 0 0 1 1 1101110101011111
0000001111111110 0110000100111001 1 1 0 0 1 1 1001111011000111
0001011000010110 0101011011110101 1 1 0 0 1 1 1010100100001011
1110010000101001 0111001101110011 0 1 1 1 1 1 1110010000101010
0001011011010011 0111101111100000 0 1 1 1 1 1 0001011011010100
0100111001011011 1011010101011100 0 1 1 1 1 1 0100111001011100
1101110011110101 1111010110001000 0 1 1 1 1 1 1101110011110110
0100010101101111 1001000111111111 0 1 1 1 1 1 0100010101110000
0010010111101000 0010000011100111 0 1 1 1 1 1 0010010111101001
1011010100101101 0100001001010010 0 1 1 1 1 1 1011010100101110
1010111111110011 0001101010010001 0 1 1 1 1 1 1010111111110100
0101010001011000 0111101110000010 0 1 1 1 1 1 0101010001011001
0001011001111101 1011010110011010 0 1 1 1 1 1 0001011001111110
1101101101110011 1111111001011011 0 1 1 1 1 1 1101101101110100
0011010111001111 0010110110000010 0 1 1 1 1 1 0011010111010000
0001101101100101 0011001110100110 0 1 1 1 1 1 0001101101100110
0000100000000000 0001101110001110 0 1 1 1 1 1 0000100000000001
1111000111000110 0000101000010100 0 1 1 1 1 1 1111000111000111
1110111101000100 1011011001101010 0 1 1 1 1 1 1110111101000101
1101011010101100 0101011011010101 0 1 1 1 1 1 1101011010101101
1110001110111010 0111011001000010 0 1 1 1 1 1 1110001110111011
0000100101011100 1100110010101010 0 1 1 1 1 1 0000100101011101
1100010101001001 0001011110110000 0 1 1 1 1 1 1100010101001010
1010010100001001 0111110011000010 0 1 1 1 1 1 1010010100001010
1010011101111011 1000111000101101 0 1 1 1 1 1 1010011101111100
1000011010001101 0000010110010110 0 1 1 1 1 1 1000011010001110
1100111001110000 1110001010101001 0 1 1 1 1 1 1100111001110001
0111000000001100 0000001100101101 0 1 1 1 1 1 0111000000001101
1110101111110100 1111001110011011 0 1 1 1 1 1 1110101111110101
0110111101010011 0111110011111011 0 1 1 1 1 1 0110111101010100
0010001001011101 0110111111101010 0 1 1 1 1 1 0010001001011110
1001111010110100 0001000111111110 0 1 1 1 1 1 1001111010110101
0101110101111100 1001010000011001 0 1 1 1 1 1 0101110101111101
1110100101111011 0011011110001010 0 1 1 1 1 1 1110100101111100
0101101110000000 1000011011101100 0 1 1 1 1 1 0101101110000001
0100000111011110 1010100111010100 0 1 1 1 1 1 0100000111011111
1001011001100100 1111100100001111 0 1 1 1 1 1 1001011001100101
0101010111100000 1011001111111000 0 1 1 1 1 1 0101010111100001
1111110101110011 1101000101101001 0 1 1 1 1 1 1111110101110100
1011110010000011 0010110100110100 0 1 1 1 1 1 1011110010000100
1101110110000100 1101101111010000 0 1 1 1 1 1 1101110110000101
1010100001010011 0101101111001101 0 1 1 1 1 1 1010100001010100
0111111101011000 1101001011001101 0 1 1 1 1 1 0111111101011001
1110111110101001 1110111001101001 0 1 1 1 1 1 1110111110101010
1000011111101110 1010110010101111 0 1 1 1 1 1 1000011111101111
0010110111000010 1110010111101000 0 1 1 1 1 1 0010110111000011
1111010100110010 1011011010110000 0 1 1 1 1 1 1111010100110011
1001010111000001 0011011011001001 0 1 1 1 1 1 1001010111000010
0000101000110000 0010100100000000 0 1 1 1 1 1 0000101000110001
1001001010100101 0110011100101001 0 1 1 1 1 1 1001001010100110
0000100010011100 0110110111011010 0 1 1 1 1 1 0000100010011101
0000110110001001 0100001100011010 0 1 1 1 1 1 0000110110001010
1110100000011010 1101110110000001 0 1 1 1 1 1 1110100000011011
1110010110100011 1011111101101001 0 1 1 1 1 1 1110010110100100
0001111010001111 1110001101011110 0 1 1 1 1 1 0001111010010000
1110000011011110 1010000000001000 0 1 1 1 1 1 1110000011011111
1111111001011111 0010000001001110 0 1 1 1 1 1 1111111001100000
1101100010011010 1011111001100010 0 1 1 1 1 1 1101100010011011
1000110110111000 0111001110010011 0 1 1 1 1 1 1000110110111001
1101000010010011 0001001101010111 0 1 1 1 1 1 1101000010010100
1011110100111010 1001110000100011 0 1 1 1 1 1 1011110100111011
1001001011100000 1000001011011100 0 1 1 1 1 1 1001001011100001
1010011110111110 1000010110111011 0 1 1 1 1 1 1010011110111111
1110101001010100 1111110110001000 0 1 1 1 1 1 1110101001010101
1101100110011101 0111011010001001 0 1 1 1 1 1 1101100110011110
0000101010001000 0011111011111011 0 1 1 1 1 1 0000101010001001
0111100010010000 0101111101011001 0 1 1 1 1 1 0111100010010001
0100001100110010 0000101001011011 0 1 1 1 1 1 0100001100110011
1101111111100001 0000000001011010 0 1 1 1 1 1 1101111111100010
0010101110001100 1001010101011100 0 1 1 1 1 1 0010101110001101
0101011110110110 0100001110110100 0 1 1 1 1 1 0101011110110111
1001101101001000 0101010101110000 0 1 1 1 1 1 1001101101001001
0011100101000101 0111100111010100 0 1 1 1 1 1 0011100101000110
0100011001000001 1000011010100011 0 1 1 1 1 1 0100011001000010
0010010101001101 1100010010001101 0 1 1 1 1 1 0010010101001110
0111100011100111 0101011001000010 0 1 1 1 1 1 0111100011101000
1000000100111100 1000001110001011 0 1 1 1 1 1 1000000100111101
0001001001011000 1001011100001101 0 1 1 1 1 1 0001001001011001
1101101001111001 0001100100001100 0 1 1 1 1 1 1101101001111010
1010001011010011 0100110000001101 0 1 1 1 1 1 1010001011010100
0111000001001101 0100101110111001 0 1 1 1 1 1 0111000001001110
1001001010100110 1110110110001011 0 1 1 1 1 1 1001001010100111
1101111011100001 1000111100101000 0 1 1 1 1 1 1101111011100010
0010000101110001 1100111011001010 0 1 1 1 1 1 0010000101110010
1001100110000111 0001111010100011 0 1 1 1 1 1 1001100110001000
0000111011110111 1010011100110000 0 1 1 1 1 1 0000111011111000
1110110101000100 0010001010110110 0 1 1 1 1 1 1110110101000101
0110100000011111 1011111010001101 0 1 1 1 1 1 0110100000100000
1101011110010001 0011010011011000 0 1 1 1 1 1 1101011110010010
1000110110111001 1001000100111011 0 1 1 1 1 1 1000110110111010
0111010010010001 0010110011110100 0 1 1 1 1 1 0111010010010010
1110111110111111 0100010110001011 0 1 1 1 1 1 1110111111000000
0111110101110000 0011001010001101 0 1 1 1 1 1 0111110101110001
1100111000010011 0011111101011001 0 1 1 1 1 1 1100111000010100
1110100110011110 1011011111001100 0 1 1 1 1 1 1110100110011111
1011101001011011 0001101101000000 0 1 1 1 1 1 1011101001011100
0001000001000001 0010011000001100 0 1 1 1 1 1 0001000001000010
1000001011001000 0111010110010111 0 1 1 1 1 1 1000001011001001
1010110100011100 0100111000011110 0 1 1 1 1 1 1010110100011101
0100110101000001 0110011110110110 0 1 1 1 1 1 0100110101000010
1101101110111110 0101011000001011 0 1 1 1 1 1 1101101110111111
0100011011100110 1111000000010011 0 1 1 1 1 1 0100011011100111
0100110010101110 0001000110111000 0 1 1 1 1 1 0100110010101111
0010100110001100 1111000111000110 1 1 0 1 1 1 1111000111000111
0000001010111111 0100110110010001 1 1 0 1 1 1 0100110110010010
1000010110010011 0010100110010101 1 1 0 1 1 1 0010100110010110
0011001010100000 1001100101010001 1 1 0 1 1 1 1001100101010010
1111110100011110 0010100110110011 1 1 0 1 1 1 0010100110110100
1101100101000111 0011000100001010 1 1 0 1 1 1 0011000100001011
1100000000111010 1111110101011000 1 1 0 1 1 1 1111110101011001
1010001011111011 0010011000011111 1 1 0 1 1 1 0010011000100000
1010011010101101 0000101000000001 1 1 0 1 1 1 0000101000000010
1100110101111101 0010000100111001 1 1 0 1 1 1 0010000100111010
0010010011010110 1010001011110000 1 1 0 1 1 1 1010001011110001
0110111101111010 1100100101010010 1 1 0 1 1 1 1100100101010011
1101011100000011 1110111010100011 1 1 0 1 1 1 1110111010100100
1011100111010010 1100111010001001 1 1 0 1 1 1 1100111010001010
0100010111100011 0001111100011101 1 1 0 1 1 1 0001111100011110
1001000000001101 0101110010001000 1 1 0 1 1 1 0101110010001001
1111100000000101 1011100100010001 1 1 0 1 1 1 1011100100010010
0000101100111010 1010110011110000 1 1 0 1 1 1 1010110011110001
1110111010011100 0100101000101100 1 1 0 1 1 1 0100101000101101
1010111110000110 0101011101111011 1 1 0 1 1 1 0101011101111100
1110010100011101 1100001100100110 1 1 0 1 1 1 1100001100100111
0101010001111001 0001111111000011 1 1 0 1 1 1 0001111111000100
1101001110101111 1110100010100111 1 1 0 1 1 1 1110100010101000
0100001000110010 1100111101011100 1 1 0 1 1 1 1100111101011101
1110110111101011 1100001110001101 1 1 0 1 1 1 1100001110001110
0101111000011001 1100011110111011 1 1 0 1 1 1 1100011110111100
1101110100101000 1011010101011001 1 1 0 1 1 1 1011010101011010
0001100001111110 0100010001110011 1 1 0 1 1 1 0100010001110100
1000100101011000 1101101111110110 1 1 0 1 1 1 1101101111110111
0101100011110100 0001010001010101 1 1 0 1 1 1 0001010001010110
0110100011111010 1010010111101010 1 1 0 1 1 1 1010010111101011
0011000110111111 0001001001101010 1 1 0 1 1 1 0001001001101011
1001100000011001 0101110010101010 1 1 0 1 1 1 0101110010101011
1100100001101100 0011100010010111 1 1 0 1 1 1 0011100010011000
1111000000000001 0111111100100110 1 1 0 1 1 1 0111111100100111
0001101110100110 1001111110011101 1 1 0 1 1 1 1001111110011110
1100101001100111 1011100010001111 1 1 0 1 1 1 1011100010010000
1000010100110101 1100000101011110 1 1 0 1 1 1 1100000101011111
0111011010000010 1101010000000010 1 1 0 1 1 1 1101010000000011
0011110011111011 0011100011000111 1 1 0 1 1 1 0011100011001000
0000101010001011 1101011111101110 1 1 0 1 1 1 1101011111101111
0111100011111101 0100000110000100 1 1 0 1 1 1 0100000110000101
0000011111010011 0011011011111100 1 1 0 1 1 1 0011011011111101
0011110000110000 0001010011011010 1 1 0 1 1 1 0001010011011011
1001001110010010 1001000100000000 1 1 0 1 1 1 1001000100000001
1110000000001010 0111110001110011 1 1 0 1 1 1 0111110001110100
1011100101111001 1011011000010110 1 1 0 1 1 1 1011011000010111
0000010001110101 1000011101011001 1 1 0 1 1 1 1000011101011010
0000110111100111 0000110011110101 1 1 0 1 1 1 0000110011110110
1011010000110100 1110111111101000 1 1 0 1 1 1 1110111111101001
1001100110100011 1100100010110100 1 1 0 1 1 1 1100100010110101
1111110100100000 0101011111011010 1 1 0 1 1 1 0101011111011011
1001100110111110 0101100011001110 1 1 0 1 1 1 0101100011001111
1100110001001110 0011000000000111 1 1 0 1 1 1 0011000000001000
1010101110001110 1100110101000001 1 1 0 1 1 1 1100110101000010
0100101001011100 0100001010100101 1 1 0 1 1 1 0100001010100110
1000100011001111 0011001100000100 1 1 0 1 1 1 0011001100000101
0110111011001010 1001111000001101 1 1 0 1 1 1 1001111000001110
1100110011011110 1111010001111000 1 1 0 1 1 1 1111010001111001
0101011001000001 1100011110011010 1 1 0 1 1 1 1100011110011011
1001010000000101 0001001001100000 1 1 0 1 1 1 0001001001100001
1011011100001101 1000100111010111 1 1 0 1 1 1 1000100111011000
0001111110010011 0111110100000111 1 1 0 1 1 1 0111110100001000
1010011111101000 1011000000101000 1 1 0 1 1 1 1011000000101001
1100100111011111 0110101100101110 1 1 0 1 1 1 0110101100101111
0011010010011100 1111001111011111 1 1 0 1 1 1 1111001111100000
1001000110111000 1001010110111100 1 1 0 1 1 1 1001010110111101
1000110010000101 1011000010111100 1 1 0 1 1 1 1011000010111101
1011001001001000 0101101011110100 1 1 0 1 1 1 0101101011110101
0000001110111011 1011010101111000 1 1 0 1 1 1 1011010101111001
0111010011101010 0011000010110111 1 1 0 1 1 1 0011000010111000
0001101011011111 1110000001110110 1 1 0 1 1 1 1110000001110111
0000110011011111 1011100010110111 1 1 0 1 1 1 1011100010111000
0100011011111001 1001101011100001 1 1 0 1 1 1 1001101011100010
1001110001100011 1000001001101000 1 1 0 1 1 1 1000001001101001
0001001101010101 0101010111111111 1 1 0 1 1 1 0101011000000000
0010101001010111 0001101111001000 1 1 0 1 1 1 0001101111001001
1001110010001110 1000111001110100 1 1 0 1 1 1 1000111001110101
0000101010010000 1001000011001010 1 1 0 1 1 1 1001000011001011
0101101000001100 0101110001110010 1 1 0 1 1 1 0101110001110011
1011011000100110 0010001111110100 1 1 0 1 1 1 0010001111110101
1010111101001000 1000101101101010 1 1 0 1 1 1 1000101101101011
0111010111011010 1111111010011011 1 1 0 1 1 1 1111111010011100
1001111010101010 1100110110100100 1 1 0 1 1 1 1100110110100101
1111101001010111 1111110010110111 1 1 0 1 1 1 1111110010111000
1010000100011001 1101101100001001 1 1 0 1 1 1 1101101100001010
0100011011011101 0100110111101110 1 1 0 1 1 1 0100110111101111
0010100100110011 1000011000000111 1 1 0 1 1 1 1000011000001000
0111000001111100 0000111000010001 1 1 0 1 1 1 0000111000010010
1101011011110000 1101011000010110 1 1 0 1 1 1 1101011000010111
0000000010101001 1010010010100100 1 1 0 1 1 1 1010010010100101
1000010110000100 1011111010100010 1 1 0 1 1 1 1011111010100011
1010001110011111 1110100111101110 1 1 0 1 1 1 1110100111101111
0100111101011100 0011000100100100 1 1 0 1 1 1 0011000100100101
1010001011101001 1110011001011100 1 1 0 1 1 1 1110011001011101
0000001011011101 1011111011011010 1 1 0 1 1 1 1011111011011011
0000110011000101 0011000010100110 1 1 0 1 1 1 0011000010100111
0110010010111001 0100110000001100 1 1 0 1 1 1 0100110000001101
1101001100011010 0101001010101000 1 1 0 1 1 1 0101001010101001
0111111001101100 0010111000011101 1 1 0 1 1 1 0010111000011110
0000010101011101 0110001100100010 0 0 1 1 1 0 0000010101011100
0111101000010000 0001011001001100 0 0 1 1 1 0 0111101000001111
1100010011111111 0011001000111000 0 0 1 1 1 0 1100010011111110
0010111101001001 1010100101001001 0 0 1 1 1 0 0010111101001000
0001111010111110 1100100100101001 0 0 1 1 1 0 0001111010111101
0110101000100101 1101011110110001 0 0 1 1 1 0 0110101000100100
1010011000111011 0010111010001111 0 0 1 1 1 0 1010011000111010
0000100000010010 1101111101100011 0 0 1 1 1 0 0000100000010001
1111000000100000 0101010111000100 0 0 1 1 1 0 1111000000011111
0100011110000001 1011110011101001 0 0 1 1 1 0 0100011110000000
0010000110111001 1001000100110101 0 0 1 1 1 0 0010000110111000
1101101000010110 0001010010101001 0 0 1 1 1 0 1101101000010101
0001110010010001 1110010000111011 0 0 1 1 1 0 0001110010010000
0111010010101111 1110111000100100 0 0 1 1 1 0 0111010010101110
1001110011000010 1100011110010110 0 0 1 1 1 0 1001110011000001
1001010111011010 0110001011101111 0 0 1 1 1 0 1001010111011001
1010110010011010 0111011111100011 0 0 1 1 1 0 1010110010011001
0000001110010101 1101111101100011 0 0 1 1 1 0 0000001110010100
1100101111000001 1001011101111101 0 0 1 1 1 0 1100101111000000
1010100000001010 1000110001101011 0 0 1 1 1 0 1010100000001001
0011111100110101 1011111101001000 0 0 1 1 1 0 0011111100110100
1100010001011000 0011100100011011 0 0 1 1 1 0 1100010001010111
0100000100001100 0000001011110000 0 0 1 1 1 0 0100000100001011
1001111011111011 0011110000000110 0 0 1 1 1 0 1001111011111010
1111100111110101 0000100111110001 0 0 1 1 1 0 1111100111110100
1110101110101101 0011101011100001 0 0 1 1 1 0 1110101110101100
1000011001001111 1110000101100100 0 0 1 1 1 0 1000011001001110
0111110110111110 1001110101100110 0 0 1 1 1 0 0111110110111101
0001000110011011 1101011010111011 0 0 1 1 1 0 0001000110011010
1011011000100110 0001101000000111 0 0 1 1 1 0 1011011000100101
0111000001001110 0000010101111001 0 0 1 1 1 0 0111000001001101
1001001110100100 0110000010001110 0 0 1 1 1 0 1001001110100011
0101010000100010 1110010011011100 0 0 1 1 1 0 0101010000100001
0110110101010110 1101001010110101 0 0 1 1 1 0 0110110101010101
1000111010010101 0011110100010111 0 0 1 1 1 0 1000111010010100
1001100101010010 1000111111000001 0 0 1 1 1 0 1001100101010001
1111011010011000 1100110011110010 0 0 1 1 1 0 1111011010010111
1000001111101110 0000011011000000 0 0 1 1 1 0 1000001111101101
0001100010000010 0010111101000010 0 0 1 1 1 0 0001100010000001
1110010101000011 1010101110101111 0 0 1 1 1 0 1110010101000010
0101001011101011 1001010011000100 0 0 1 1 1 0 0101001011101010
1110100001000101 0010001111011000 0 0 1 1 1 0 1110100001000100
0101000000101001 0110111011000010 0 0 1 1 1 0 0101000000101000
1100100001110110 0101101001100001 0 0 1 1 1 0 1100100001110101
0000001101111101 1010010111001111 0 0 1 1 1 0 0000001101111100
1100010000101111 1111100000010001 0 0 1 1 1 0 1100010000101110
1100011100010101 0000110101000110 0 0 1 1 1 0 1100011100010100
0011000101110100 0000110110111101 0 0 1 1 1 0 0011000101110011
1000110111000001 0000000110100111 0 0 1 1 1 0 1000110111000000
0100100011011110 0001101011000101 0 0 1 1 1 0 0100100011011101
0100010110101110 0011100101110101 0 0 1 1 1 0 0100010110101101
0001110111111001 0111000111011001 0 0 1 1 1 0 0001110111111000
0001111000110010 1010011001100100 0 0 1 1 1 0 0001111000110001
0101100000011100 1001010110101001 0 0 1 1 1 0 0101100000011011
1110110001100111 1001011110100011 0 0 1 1 1 0 1110110001100110
0100010010101011 1001011001010111 0 0 1 1 1 0 0100010010101010
0011010101000101 0010111111110111 0 0 1 1 1 0 0011010101000100
0000011010000110 0011101001110011 0 0 1 1 1 0 0000011010000101
1101001100001100 1001011011101101 0 0 1 1 1 0 1101001100001011
0011001011100010 0000010011001001 0 0 1 1 1 0 0011001011100001
0110100110111100 1110110111111110 0 0 1 1 1 0 0110100110111011
0101000011010011 0010010111111010 0 0 1 1 1 0 0101000011010010
1010110101010010 1011001000111011 0 0 1 1 1 0 1010110101010001
0111010111100100 1011110010111111 0 0 1 1 1 0 0111010111100011
0100111110100010 1100100000001111 0 0 1 1 1 0 0100111110100001
0000100101011100 0110011101011101 0 0 1 1 1 0 0000100101011011
1111110001110100 0000110111000010 0 0 1 1 1 0 1111110001110011
1011011010000011 0101001111111011 0 0 1 1 1 0 1011011010000010
0100111110011001 1010010011110011 0 0 1 1 1 0 0100111110011000
1110010001001000 1000011110101001 0 0 1 1 1 0 1110010001000111
0000100000001101 1001001000111001 0 0 1 1 1 0 0000100000001100
0000110001100011 1010111110001100 0 0 1 1 1 0 0000110001100010
0110100101110000 0111011110111100 0 0 1 1 1 0 0110100101101111
0111101001110011 1101101001111000 0 0 1 1 1 0 0111101001110010
1010010001111001 0101001100000100 0 0 1 1 1 0 1010010001111000
1100101100101010 1111111001101111 0 0 1 1 1 0 1100101100101001
0100110000011000 0101011101000010 0 0 1 1 1 0 0100110000010111
0011001111111000 1011011111001010 0 0 1 1 1 0 0011001111110111
0101001011111100 0111010111100011 0 0 1 1 1 0 0101001011111011
1111001110100011 0111110100110110 0 0 1 1 1 0 1111001110100010
1111010101001110 1001101001100011 0 0 1 1 1 0 1111010101001101
1110101101011010 0100100010011101 0 0 1 1 1 0 1110101101011001
0110011101110011 0101101100011100 0 0 1 1 1 0 0110011101110010
1100101011100011 0001110000101001 0 0 1 1 1 0 1100101011100010
0010101100111001 1111101111110111 0 0 1 1 1 0 0010101100111000
0100011010111101 1011100111001001 0 0 1 1 1 0 0100011010111100
1110000011011001 0110111001000101 0 0 1 1 1 0 1110000011011000
0111001010010001 0000011001001110 0 0 1 1 1 0 0111001010010000
0001000011100011 1000110000010011 0 0 1 1 1 0 0001000011100010
0011100000111011 0101001000111110 0 0 1 1 1 0 0011100000111010
0101100010001011 1101010100100101 0 0 1 1 1 0 0101100010001010
1010011000011100 1111110000100111 0 0 1 1 1 0 1010011000011011
1011010110100100 1100101001111010 0 0 1 1 1 0 1011010110100011
0110010111011001 1110000110001010 0 0 1 1 1 0 0110010111011000
1001111100110100 0001111010111011 0 0 1 1 1 0 1001111100110011
0000000110101110 1111001010000001 0 0 1 1 1 0 0000000110101101
0101001000001100 1001101100000010 0 0 1 1 1 0 0101001000001011
1010001000111110 1101101010011001 0 0 1 1 1 0 1010001000111101
1010110001110001 1011101101000111 0 0 1 1 1 0 1010110001110000
1011000100001101 0111010001000011 0 0 1 1 1 0 1011000100001100
1011011001111101 1100101011110010 1 1 0 0 1 0 1100101011110001
1101010001100101 1011011100110111 1 1 0 0 1 0 1011011100110110
1011101101101111 1011000101010111 1 1 0 0 1 0 1011000101010110
1000100001011011 1110100000100001 1 1 0 0 1 0 1110100000100000
0101010100010111 0100111010110101 1 1 0 0 1 0 0100111010110100
1001001111010110 0110100000100110 1 1 0 0 1 0 0110100000100101
0110001111010001 0001011001111010 1 1 0 0 1 0 0001011001111001
1011101010011010 1110011011110001 1 1 0 0 1 0 1110011011110000
0110110000101011 0010110100001010 1 1 0 0 1 0 0010110100001001
0000000110001001 0010011101100110 1 1 0 0 1 0 0010011101100101
0110010010000111 1101010011010101 1 1 0 0 1 0 1101010011010100
0001111000001000 0010111011000011 1 1 0 0 1 0 0010111011000010
0001011000101011 1110101011100001 1 1 0 0 1 0 1110101011100000
0011100110010110 0010000101101001 1 1 0 0 1 0 0010000101101000
1011110000110100 1001110111001110 1 1 0 0 1 0 1001110111001101
1011100110011100 0001111110111000 1 1 0 0 1 0 0001111110110111
1011100100000110 0100100100111001 1 1 0 0 1 0 0100100100111000
0101101101100110 0001000110010110 1 1 0 0 1 0 0001000110010101
1010000111001010 0001111101000001 1 1 0 0 1 0 0001111101000000
1011111011111100 0110111110001100 1 1 0 0 1 0 0110111110001011
1101111001010001 1101010001101010 1 1 0 0 1 0 1101010001101001
0000110010000111 1000100100111011 1 1 0 0 1 0 1000100100111010
0000000111111000 0010100010011000 1 1 0 0 1 0 0010100010010111
0010100101010000 1111100000011100 1 1 0 0 1 0 1111100000011011
1100000111100110 1111001010010100 1 1 0 0 1 0 1111001010010011
0110100001110101 0100000000001111 1 1 0 0 1 0 0100000000001110
1111100010100110 0000100010100000 1 1 0 0 1 0 0000100010011111
1011010000011101 1110000100001010 1 1 0 0 1 0 1110000100001001
0000000100111000 1100001110100000 1 1 0 0 1 0 1100001110011111
1101110100101110 0001011100111100 1 1 0 0 1 0 0001011100111011
0110100101001101 1111101100111110 1 1 0 0 1 0 1111101100111101
0000111011010101 1011000001101101 1 1 0 0 1 0 1011000001101100
1101111011011010 0000110111110010 1 1 0 0 1 0 0000110111110001
1010010111001111 1001101001110001 1 1 0 0 1 0 1001101001110000
1110010110101111 1001001010101110 1 1 0 0 1 0 1001001010101101
1010001111100001 0101100001111110 1 1 0 0 1 0 0101100001111101
1100011110011011 0010010111011011 1 1 0 0 1 0 0010010111011010
1110000010000101 0100101010000100 1 1 0 0 1 0 0100101010000011
0010010000011101 1011110010000100 1 1 0 0 1 0 1011110010000011
0101110100101110 1001010000111111 1 1 0 0 1 0 1001010000111110
0100110110010111 0100110101001001 1 1 0 0 1 0 0100110101001000
0010001100001001 0101101000100000 1 1 0 0 1 0 0101101000011111
1111100001111101 0011011011101111 1 1 0 0 1 0 0011011011101110
0110111100101011 0111011010000101 1 1 0 0 1 0 0111011010000100
0011110011011000 1000011100110001 1 1 0 0 1 0 1000011100110000
1101110111010000 0011010010101101 1 1 0 0 1 0 0011010010101100
0010011100010110 1010011010001000 1 1 0 0 1 0 1010011010000111
0111110001100101 0110010001010111 1 1 0 0 1 0 0110010001010110
0100110110010001 0110001101100011 1 1 0 0 1 0 0110001101100010
1000101101001011 1000000110010000 1 1 0 0 1 0 1000000110001111
0011110100011110 1100111011111000 1 1 0 0 1 0 1100111011110111
1110001111100100 1001100111000010 1 1 0 0 1 0 1001100111000001
1010111101111101 0111000111111001 1 1 0 0 1 0 0111000111111000
0101001001010110 0001010110011101 1 1 0 0 1 0 0001010110011100
1011110011111010 0110001010111000 1 1 0 0 1 0 0110001010110111
0011001100001110 0000000010101010 1 1 0 0 1 0 0000000010101001
0000010110000110 0001111000001111 1 1 0 0 1 0 0001111000001110
0010100111100001 1011101111110000 1 1 0 0 1 0 1011101111101111
0011111111111011 0110011011010110 1 1 0 0 1 0 0110011011010101
1111101101011001 1001100001010100 1 1 0 0 1 0 1001100001010011
0111110100010000 1001010011100010 1 1 0 0 1 0 1001010011100001
1011100110010001 0110110010011011 1 1 0 0 1 0 0110110010011010
1000001011111010 1010110110010000 1 1 0 0 1 0 1010110110001111
1000110101100111 0011100001101011 1 1 0 0 1 0 0011100001101010
1011011110110001 0000001101101000 1 1 0 0 1 0 0000001101100111
1000110001010101 1111101010100010 1 1 0 0 1 0 1111101010100001
1011110111110000 1001011101111001 1 1 0 0 1 0 1001011101111000
0011111001001011 1100001011111010 1 1 0 0 1 0 1100001011111001
